,Acc_ts,Acc_x,Acc_y,Acc_z,Gyro_ts,Gyro_x,Gyro_y,Gyro_z,Mag_ts,Mag_x,Mag_y,Mag_z
162,1673.579,-9.09765625,-0.73828125,-0.46875,1673.584,-0.77734375,-0.208984375,0.255859375,1673.5059999999999,30.5625,11.0625,-18.0
163,1685.792,-9.0390625,-0.74609375,-0.71875,1683.67,-0.677734375,-0.173828125,0.23046875,1685.861,29.9375,11.0625,-16.5
164,1695.684,-9.1328125,-0.6796875,-0.765625,1693.807,-0.62109375,-0.134765625,0.205078125,1695.6899999999998,30.1875,10.875,-16.5625
165,1703.4830000000002,-9.3046875,-0.71875,-0.8125,1701.267,-0.59375,-0.09765625,0.1875,1703.6100000000001,30.375,10.5,-16.0
166,1711.124,-9.21484375,-0.69140625,-0.765625,1711.132,-0.5546875,-0.060546875,0.181640625,1711.041,30.375,10.5,-16.0
167,1723.31,-9.5234375,-0.61328125,-0.8984375,1721.087,-0.529296875,-0.01171875,0.162109375,1723.382,29.625,10.6875,-16.4375
168,1733.208,-9.44140625,-0.546875,-0.95703125,1730.976,-0.494140625,-0.015625,0.16796875,1733.318,30.625,10.5,-16.0625
169,1743.125,-9.5234375,-0.62109375,-1.03515625,1741.174,-0.4375,-0.029296875,0.21875,1743.039,30.125,10.25,-16.5625
170,1752.8999999999999,-9.42578125,-0.52734375,-1.140625,1751.23,-0.412109375,-0.064453125,0.279296875,1753.012,29.75,10.5,-15.125
171,1762.84,-9.38671875,-0.32421875,-1.109375,1761.0539999999999,-0.392578125,-0.111328125,0.3203125,1762.935,30.25,10.25,-15.25
172,1772.8919999999998,-9.296875,-0.21875,-1.0234375,1771.103,-0.37109375,-0.146484375,0.291015625,1772.699,29.5625,10.5,-15.0625
173,1782.888,-9.265625,-0.01953125,-0.91796875,1780.998,-0.322265625,-0.154296875,0.267578125,1782.797,30.4375,9.8125,-16.6875
174,1791.129,-9.1796875,0.125,-0.91796875,1791.152,-0.26953125,-0.1640625,0.220703125,1791.161,29.6875,9.8125,-16.5
175,1802.711,-9.046875,0.0859375,-0.84375,1801.115,-0.2421875,-0.1875,0.169921875,1802.7169999999999,29.8125,10.0625,-15.875
176,1811.045,-9.0390625,0.09765625,-0.9375,1811.235,-0.22265625,-0.173828125,0.146484375,1811.143,30.0625,9.625,-15.9375
177,1821.1109999999999,-8.828125,-0.02734375,-0.95703125,1821.286,-0.216796875,-0.189453125,0.1171875,1821.172,30.8125,9.8125,-15.375
178,1830.2959999999998,-8.87890625,-0.10546875,-0.83203125,1828.628,-0.20703125,-0.212890625,0.087890625,1830.305,29.9375,9.625,-17.1875
179,1843.593,-9.01171875,0.10546875,-0.96875,1843.6,-0.3359375,-0.130859375,0.005859375,1843.7060000000001,29.625,9.8125,-15.8125
180,1851.222,-8.7421875,0.125,-1.015625,1851.134,-0.44140625,-0.12109375,-0.05078125,1851.229,30.9375,9.8125,-16.8125
181,1865.8220000000001,-8.9921875,0.171875,-0.8125,1863.588,-0.498046875,-0.07421875,-0.115234375,1865.827,30.1875,9.625,-17.25
182,1873.798,-8.984375,0.14453125,-0.74609375,1873.705,-0.521484375,-0.095703125,-0.171875,1873.6299999999999,29.9375,10.0,-17.1875
183,1883.534,-9.21875,0.0,-0.74609375,1883.6409999999998,-0.498046875,-0.0625,-0.220703125,1883.699,30.1875,9.375,-17.25
